Analytics

Accel Impulse(lb*s),Accel Impulse Score(sec),Clawback(sec),Decel Impulse(lb*s),Decel Impulse Score(sec),Decel Width(sec),Impulse Ratio(ratio),Player Velo(mph),Player Weight(lb),Stride(in),Stride Angle(deg),Stride Ratio(%),X-Y Back(lb),X-Y Front(lb),Y Back(lb),Y Back Score(lb/lb),Y Front(lb),Y Front Score(lb/lb),Y Transfer(sec),YZ Back Score(lb/lb),YZ Front Score(lb/lb),YZ Transfer Back(sec),YZ Transfer Front(sec),Z Back(lb),Z Back Score(lb/lb),Z Front(lb),Z Front Score(lb/lb),Z Transfer(sec),Hip-Shoulder Separation(deg),Elbow Extension(deg),Shoulder Abduction(deg),Trunk Ant-Post Tilt(deg),Trunk Lateral Tilt(deg),Knee Extension - Foot Strike(deg),Knee Extension - Ball Release(deg),Chest Velocity(MPH),Trunk Velocity(MPH),Pelvis Velocity(MPH),Pitching Hand Velocity(MPH),Pitching Elbow Velocity(MPH),Lead Foot Velocity(MPH),Lead Knee Velocity(MPH),Elbow Extension Velocity(deg/s),Knee Extension Velocity(deg/s),Trunk Angular Velocity(deg/s),Pelvis Angular Velocity(deg/s),Pitch Speed(mph),Total Spin(rpm),Release Height(ft),Release Side(ft),Active Spin(rpm),Extension(ft),Gyro(deg),Horz Rel Angle(deg),Spin Efficiency(%),Vert Rel Angle(deg),Tilt(clock),I. Vert. Mov(in),Horz. Mov(in),Spin Axis(deg),Plate Height(ft),Plate Side(ft),Vert Appr Angle(deg),Horz Appr Angle(deg),Zone(zone),Radar Ball Speed(mph)
49.723,0.255,0.175,37.053,0.190,0.130,1.342,5.598,195.000,60.552,-2.786,82.948,3.190,-13.963,158.027,0.810,-236.258,1.212,0.180,2.405,3.239,0.045,-0.080,310.947,1.595,395.293,2.027,0.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Data

Time,Fx(lb),Fy(lb),Fz(lb),X(in),Y(in)
1.305,7.365,53.000,161.905,-0.421,-2.383
1.310,6.986,55.396,166.728,-0.369,-2.359
1.315,6.611,57.953,172.017,-0.327,-2.396
1.320,6.359,60.579,177.493,-0.292,-2.504
1.325,6.365,63.175,182.909,-0.253,-2.615
1.330,6.595,65.632,188.019,-0.205,-2.655
1.335,6.830,67.852,192.586,-0.154,-2.633
1.340,6.839,69.803,196.680,-0.105,-2.611
1.345,6.612,71.546,200.845,-0.066,-2.592
1.350,6.474,73.154,205.861,-0.041,-2.524
1.355,6.847,74.760,211.684,-0.023,-2.480
1.360,7.738,76.480,217.518,0.006,-2.634
1.365,8.533,78.285,222.907,0.055,-2.927
1.370,8.484,80.024,228.020,0.100,-3.032
1.375,7.500,81.595,233.289,0.117,-2.826
1.380,6.406,83.100,239.127,0.119,-2.585
1.385,6.192,84.784,245.568,0.137,-2.635
1.390,6.896,86.831,252.241,0.187,-2.946
1.395,7.513,89.335,258.834,0.247,-3.201
1.400,7.126,92.292,265.213,0.290,-3.161
1.405,5.937,95.758,271.338,0.312,-2.926
1.410,5.171,99.764,277.371,0.339,-2.811
1.415,5.708,104.219,283.518,0.391,-2.951
1.420,7.132,108.949,289.701,0.461,-3.176
1.425,8.152,113.731,295.560,0.528,-3.262
1.430,7.907,118.463,300.330,0.589,-3.216
1.435,6.698,123.046,303.560,0.659,-3.169
1.440,5.560,127.378,305.762,0.739,-3.156
1.445,5.236,131.321,307.657,0.826,-3.136
1.450,5.500,134.865,309.276,0.913,-3.121
1.455,5.605,138.207,310.421,1.002,-3.151
1.460,5.053,141.509,310.947,1.091,-3.206
1.465,4.027,144.790,310.480,1.179,-3.230
1.470,3.126,147.915,308.928,1.265,-3.197
1.475,2.800,150.661,306.713,1.351,-3.141
1.480,2.977,152.907,304.170,1.437,-3.098
1.485,3.256,154.677,301.255,1.521,-3.090
1.490,3.338,156.070,297.993,1.601,-3.122
1.495,3.231,157.134,294.323,1.679,-3.157
1.500,3.130,157.815,289.962,1.760,-3.164
1.505,3.190,158.027,284.847,1.845,-3.142
1.510,3.488,157.729,279.065,1.933,-3.118
1.515,3.990,156.943,272.847,2.022,-3.108
1.520,4.606,155.701,266.367,2.111,-3.107
1.525,5.279,154.024,259.617,2.204,-3.132
1.530,6.035,151.924,252.601,2.297,-3.182
1.535,6.946,149.405,245.159,2.392,-3.220
1.540,8.055,146.497,237.260,2.492,-3.233
1.545,9.368,143.207,228.942,2.597,-3.239
1.550,10.830,139.476,220.485,2.705,-3.243
1.555,12.363,135.216,212.082,2.812,-3.252
1.560,13.946,130.371,203.741,2.917,-3.287
1.565,15.623,124.953,195.514,3.014,-3.354
1.570,17.485,119.078,187.196,3.100,-3.413
1.575,19.568,112.839,178.732,3.180,-3.442
1.580,21.815,106.296,170.075,3.254,-3.450
